open,high,low,close,volume
1.41,1.4594,1.365,1.38,711559
1.37,1.445,1.35,1.4,764354
1.37,1.47,1.35,1.45,867127
1.46,1.575,1.45,1.52,1137560
1.59,1.6,1.495,1.56,1260978
1.59,1.64,1.495,1.56,959161
1.55,1.55,1.45,1.45,897402
1.43,1.43,1.3,1.32,1006616
1.33,1.35,1.3,1.305,333554
1.3,1.31,1.2,1.23,946770
1.2,1.23,1.15,1.2,912719
1.18,1.23,1.16,1.22,695388
1.25,1.4,1.2482,1.36,824749
1.37,1.405,1.24,1.27,826634
1.28,1.305,1.15,1.17,886059
1.16,1.18,1.05,1.06,1069953
1.07,1.1301,1.04,1.105,989207
1.08,1.1099,1.0425,1.05,901506
1.05,1.05,0.9861,1.01,741304
1.02,1.04,0.96,0.9717,843540
0.98,1.04,0.9555,1.02,730840
1.01,1.03,0.955,0.9815,907274
1.01,1.13,1.005,1.05,1173353
1.03,1.07,0.955,0.9863,1012981
0.99,1.05,0.9821,1.03,605932
1.02,1.07,0.9652,1.03,928772
1.04,1.08,0.9708,0.9803,671907
1.0,1.1099,0.9601,1.07,1009166
1.06,1.06,0.95,1.01,2000773
1.0,1.28,1.0,1.22,2200050
1.25,1.375,1.175,1.19,1613865
1.21,1.21,1.07,1.14,991707
1.11,1.13,1.06,1.08,435872
1.09,1.09,1.02,1.05,498608
1.05,1.0604,0.95,0.95,669371
0.95,1.01,0.9199,0.995,817694
0.9874,1.0,0.9037,0.9421,1649875
0.9701,0.9718,0.887,0.936,1714388
0.92,1.12,0.9116,1.04,1774393
1.01,1.04,0.88,0.9117,4249579
0.92,0.92,0.86,0.8947,2697994
0.89,1.0199,0.8883,0.9573,2252790
0.956,0.956,0.8801,0.9048,882231
0.9026,0.9207,0.871,0.8917,659597
0.8822,0.9177,0.8705,0.9026,304904
0.89,0.9194,0.8611,0.87,727943
0.87,0.9499,0.86,0.9302,792742
0.91,1.011,0.91,0.9286,1040377
0.9256,0.9256,0.851,0.851,3421370
0.85,0.95,0.82,0.9398,2137656
0.95,1.01,0.95,0.9964,1102939
1.01,1.17,1.0,1.08,2922787
1.12,1.17,1.06,1.07,1090122
1.07,1.14,1.05,1.07,767039
1.07,1.11,0.9989,1.0,952741
0.9876,1.01,0.93,0.95,2071342
0.94,0.94,0.8816,0.9099,1162299
0.9,1.01,0.87,1.01,1550322
0.9982,1.07,0.96,0.98,1960211
0.9959,1.0,0.9201,0.95,3403027
0.93,0.9767,0.9001,0.91,759974
0.8924,0.98,0.8924,0.9442,777100
0.92,0.9708,0.89,0.8915,1055735
0.9086,0.9399,0.8514,0.8568,916723
0.8695,0.88,0.857,0.8746,575548
0.87,0.91,0.8698,0.8866,791339
0.89,0.8907,0.8428,0.8432,965517
0.8447,0.8999,0.8432,0.871,976021
0.8742,0.91,0.861,0.8778,1352551
0.8678,0.8881,0.81,0.81,1676874
0.8,0.817,0.753,0.76,2237321
0.76,0.7767,0.74,0.7409,1450771
0.7377,0.7749,0.72,0.75,1362552
0.7367,0.83,0.7367,0.8236,993636
0.8,0.8101,0.7328,0.7353,989102
0.7431,0.7875,0.735,0.779,789466
0.784,0.784,0.7455,0.765,723757
0.7718,0.8082,0.73,0.735,761361
0.7206,0.7798,0.69,0.7064,1027971
